rooms,area_sqm,living_area_sqm,kitchen_area_sqm,floor,floors_total,metro_time_min,build_year,prepay_months,rooms_was_missing,living_area_sqm_missing,kitchen_area_sqm_missing,build_year_missing,prepay_months_missing,is_agent,district_grouped_te,metro_grouped_te,repair_type_cosmetic,repair_type_design,repair_type_euro,repair_type_no,repair_type_unknown,house_material_unknown,house_material_Блочный,house_material_Кирпичный,house_material_Монолитно кирпичный,house_material_Монолитный,house_material_Панельный,log_price_rub
1.0,44.4,26.2,7.2,27,46,16.0,2022.0,1.0,0,0,0,0,0,0,11.710460023731514,11.83430569362014,False,False,True,False,False,True,False,False,False,False,False,11.884495917930655
1.0,59.0,19.0,30.0,13,36,20.0,2001.0,1.0,0,1,0,1,0,1,11.710460023731514,11.83430569362014,False,True,False,False,False,True,False,False,False,False,False,11.918397239722838
2.0,54.0,33.0,9.0,3,18,14.0,2004.0,1.0,0,0,0,0,0,0,11.229415071105773,11.251900315077808,False,False,True,False,False,False,False,False,False,False,True,11.26446410567173
3.0,140.0,90.0,12.0,3,7,4.0,2007.0,1.0,0,0,1,0,1,1,12.087206620487938,11.786964500750674,True,False,False,False,False,False,False,True,False,False,False,12.644330802262578
5.0,150.0,105.0,11.0,4,5,10.0,1914.0,1.0,0,0,0,0,0,1,11.824944902874211,11.370512840717634,False,True,False,False,False,True,False,False,False,False,False,12.765691290604371
2.0,64.8,31.0,10.0,20,24,4.0,2001.0,1.0,0,1,1,1,1,0,11.64171637165403,11.658069380402257,False,False,False,False,True,True,False,False,False,False,False,11.652696102959752
0.0,22.8,12.0,5.0,5,15,11.0,2019.0,1.0,1,0,0,0,0,1,11.079707015850346,11.100786142467314,True,False,False,False,False,False,False,False,False,True,False,10.915106645867503
2.0,38.0,31.0,10.0,4,14,20.0,2001.0,1.0,0,1,1,1,1,1,11.469696469768097,11.823593542780586,False,False,False,False,True,True,False,False,False,False,False,10.915106645867503
1.0,32.0,18.0,10.0,24,30,20.0,2001.0,1.0,0,0,0,1,0,0,11.30447255657807,11.245382346582387,False,False,True,False,False,True,False,False,False,False,False,11.23850177707664
1.0,34.0,19.0,11.0,17,17,14.0,2015.0,1.0,0,1,0,0,0,0,11.710460023731514,11.334558622368084,False,True,False,False,False,False,False,False,False,True,False,11.264476926102368
2.0,46.0,31.0,10.0,2,14,11.0,2001.0,1.0,0,1,1,1,1,1,11.149973340097526,11.098248156386994,False,False,False,False,True,True,False,False,False,False,False,11.127277689932466
2.0,40.0,25.0,10.0,5,24,5.0,2001.0,1.0,0,0,0,1,0,1,11.491568868507333,11.464460544972813,False,False,True,False,False,True,False,False,False,False,False,11.461642696843066
1.0,42.0,20.0,10.0,10,25,8.0,2007.0,1.0,0,0,0,0,0,1,11.020486538906104,11.264456989974093,True,False,False,False,False,False,False,False,False,False,True,10.819798284210286
1.0,40.0,20.0,9.0,10,12,15.0,1976.0,1.0,0,0,0,0,0,1,11.258831271871992,11.458987383541,False,False,True,False,False,False,False,False,False,False,True,11.002116507732016
0.0,24.0,24.0,5.0,6,10,20.0,2021.0,1.0,1,0,1,1,0,0,11.326836157860535,11.414695855772184,False,False,True,False,False,True,False,False,False,False,False,11.002116507732016
0.0,20.0,10.0,10.0,11,22,10.0,2021.0,1.0,1,0,0,1,0,1,11.198511451391504,11.198993388305412,False,True,False,False,False,True,False,False,False,False,False,10.915106645867503
1.0,37.8,19.0,7.5,13,17,7.0,1992.0,1.0,0,0,0,0,0,1,11.020486538906104,11.264456989974093,True,False,False,False,False,False,False,False,False,False,True,10.714439990727769
2.0,90.0,53.0,14.0,55,75,8.0,2013.0,1.0,0,0,0,0,0,1,12.203890590270259,12.426582981626263,False,False,True,False,False,False,False,False,False,True,False,12.765691290604371
0.0,18.0,12.3,4.0,10,19,1.0,2021.0,1.0,1,0,0,1,0,0,11.429675569260086,11.43339760775645,False,True,False,False,False,True,False,False,False,False,False,11.350418300109132
3.0,59.5,48.0,12.0,13,16,12.0,2004.0,1.0,0,1,1,1,0,0,10.818572799672967,10.85807058373303,False,True,False,False,False,True,False,False,False,False,False,11.156264806643742
2.0,60.0,31.0,10.0,16,23,16.0,2018.0,1.0,0,1,1,0,0,0,11.710460023731514,11.41378043252688,False,False,True,False,False,False,False,True,False,False,False,11.736077016252436
1.0,41.0,20.0,10.0,14,24,9.0,2003.0,1.0,0,0,0,0,0,1,10.998030560821872,11.00460397883399,True,False,False,False,False,False,False,False,False,False,True,10.59665973278358
1.0,40.0,19.0,9.3,17,17,6.0,1983.0,1.0,0,1,1,0,0,0,10.998030560821872,11.00460397883399,True,False,False,False,False,False,False,False,False,False,True,10.819798284210286
4.0,120.0,72.0,11.0,7,8,7.0,1900.0,1.0,0,0,0,0,0,1,11.991195694312202,11.599834456589646,False,False,True,False,False,False,False,True,False,False,False,11.951186847493476
2.0,56.0,41.0,11.0,25,29,5.0,2023.0,1.0,0,0,0,0,0,0,11.20956978454985,11.16607108792699,False,False,True,False,False,True,False,False,False,False,False,11.51293546492023
2.0,63.0,33.0,15.0,8,12,8.0,2020.0,1.0,0,0,0,0,0,1,11.70126226841355,11.757269142318606,False,False,True,False,False,False,False,False,False,True,False,12.013706813470414
1.0,32.6,18.7,6.7,1,9,12.0,1974.0,1.0,0,0,0,0,0,0,11.058035528453258,11.073784294744938,True,False,False,False,False,False,False,False,False,False,True,10.915106645867503
3.0,90.0,52.0,33.0,4,25,7.0,2019.0,1.0,0,0,0,0,0,1,11.710460023731514,11.710484928446553,False,True,False,False,False,False,False,False,False,True,False,12.278397958261774
2.0,60.0,35.0,10.0,5,22,5.0,1987.0,1.0,0,0,0,0,0,1,11.188654913004468,11.191748634412626,True,False,False,False,False,True,False,False,False,False,False,11.350418300109132
3.0,125.0,48.0,12.0,4,8,7.0,2017.0,1.0,0,1,1,0,0,1,11.558950377253428,11.722540672318255,False,False,True,False,False,False,False,False,False,True,False,12.765691290604371
3.0,77.0,45.0,10.0,2,22,6.0,1996.0,2.0,0,0,0,0,0,0,11.409613131332188,11.248021438457174,False,False,False,True,False,False,False,False,False,False,True,11.407576060361786
2.0,70.0,41.5,12.5,7,7,10.0,1927.0,1.0,0,0,0,0,0,1,11.64171637165403,11.601043541514693,False,False,True,False,False,False,False,True,False,False,False,11.350418300109132
0.0,19.0,16.0,2.0,18,20,5.0,2024.0,1.0,1,0,0,0,0,0,11.491568868507333,11.359229878295752,False,True,False,False,False,True,False,False,False,False,False,10.950824090522444
2.0,57.4,33.0,12.0,2,14,2.0,2024.0,1.0,0,0,0,0,0,1,11.019935587199695,10.958596477675162,False,False,True,False,False,True,False,False,False,False,False,11.289794413577894
2.0,65.0,55.0,5.0,40,79,3.0,2020.0,1.0,0,0,0,0,0,1,12.203890590270259,12.331626584508442,False,True,False,False,False,False,False,False,False,True,False,12.25486757159303
1.0,40.0,25.0,10.0,16,17,6.0,2015.0,1.0,0,0,0,0,0,0,11.03994227161258,11.117135293005042,True,False,False,False,False,False,False,True,False,False,False,10.859018228147889
2.0,55.0,25.0,17.0,21,25,15.0,2017.0,1.0,0,0,0,0,0,1,11.70126226841355,11.757269142318606,False,False,True,False,False,False,False,False,False,True,False,11.695255355062796
2.0,48.0,25.0,12.0,15,26,3.0,2019.0,1.0,0,0,0,0,0,1,11.326836157860535,11.342740211011991,False,True,False,False,False,False,False,False,True,False,False,11.38510345703214
0.0,24.0,16.0,5.0,5,21,11.0,2023.0,1.0,1,1,1,0,0,0,11.422449419177148,11.248021438457174,True,False,False,False,False,True,False,False,False,False,False,11.002116507732016
0.0,19.7,16.0,5.0,5,32,10.0,2022.0,1.0,1,1,1,0,0,1,11.422449419177148,11.518580755822974,True,False,False,False,False,True,False,False,False,False,False,11.002116507732016
1.0,30.0,18.0,6.0,5,9,5.0,1965.0,1.0,0,0,0,0,0,1,11.22286878881918,11.122393502636314,True,False,False,False,False,True,False,False,False,False,False,10.968215530759236
2.0,56.0,30.0,10.0,2,16,10.0,1979.0,1.0,0,0,0,0,0,1,11.11018149867189,11.136308329781832,False,False,True,False,False,False,False,False,False,False,True,11.082157933374816
1.0,38.0,18.0,5.0,18,23,9.0,2019.0,1.0,0,0,0,0,0,1,11.229083405579512,11.232453653452305,False,False,True,False,False,False,False,False,False,True,False,11.156264806643742
0.0,28.0,18.0,6.0,30,30,18.0,2021.0,1.0,1,0,0,1,0,1,10.944512679091805,11.119652131793258,False,False,True,False,False,True,False,False,False,False,False,10.87806606028079
1.0,35.0,18.0,9.0,2,9,14.0,1971.0,1.0,0,0,0,0,0,0,11.445936602472566,11.492445125315232,True,False,False,False,False,False,False,False,False,False,True,10.896757843893464
0.0,26.0,17.0,5.0,3,25,3.0,2021.0,1.0,1,0,0,1,0,1,11.397191022644797,11.375952900317408,False,False,True,False,False,True,False,False,False,False,False,11.127277689932466
2.0,62.0,47.0,10.0,13,68,6.0,2001.0,1.0,0,0,0,1,1,1,12.203890590270259,12.426582981626263,True,False,False,False,False,True,False,False,False,False,False,12.206077645517674
2.0,43.4,31.0,10.0,13,18,8.0,2024.0,1.0,0,1,0,0,0,1,11.03994227161258,11.114706633825005,False,True,False,False,False,True,False,False,False,False,False,11.407576060361786
1.0,40.0,19.0,9.3,11,24,9.0,2024.0,1.0,0,1,1,0,0,1,11.70126226841355,11.5217913811505,False,False,True,False,False,True,False,False,False,False,False,11.51293546492023
1.0,39.0,11.9,18.4,7,22,13.0,2019.0,1.0,0,0,0,0,0,0,11.65516836759808,11.797566673977094,False,False,True,False,False,False,False,False,False,True,False,11.695255355062796
2.0,50.2,32.0,9.0,4,10,12.0,2020.0,1.0,0,0,0,0,0,1,11.47568309006193,11.414695855772184,False,True,False,False,False,False,False,False,False,True,False,11.652696102959752
1.0,42.0,20.0,10.0,7,14,12.0,2007.0,1.0,0,0,0,0,0,0,11.47568309006193,11.414695855772184,True,False,False,False,False,True,False,False,False,False,False,11.407576060361786
1.0,38.0,18.0,6.0,4,5,11.0,1954.0,1.0,0,0,0,0,0,1,11.22286878881918,11.266206414625461,True,False,False,False,False,False,False,True,False,False,False,11.002116507732016
3.0,135.0,48.0,12.0,8,23,16.0,2007.0,1.0,0,1,1,0,0,1,11.504631066895532,11.656305669970285,True,False,False,False,False,False,False,False,False,True,False,12.154784614286667
2.0,70.2,30.0,30.0,19,26,18.0,2021.0,1.0,0,0,0,0,0,1,11.422449419177148,11.732558642736226,False,True,False,False,False,False,False,False,False,True,False,12.345838935721968
2.0,63.0,34.0,10.0,7,11,11.0,1955.0,1.0,0,0,0,0,0,0,11.949383376661066,11.808801020200386,False,False,True,False,False,False,False,True,False,False,False,12.04355959836804
2.0,57.0,38.0,19.0,35,38,9.0,2001.0,1.0,0,0,0,1,0,1,11.371272763011971,11.558643632722514,False,True,False,False,False,True,False,False,False,False,False,11.918397239722838
3.0,162.7,48.0,12.0,7,16,2.0,2001.0,1.0,0,1,1,0,0,0,11.207295930136967,11.280027714859058,False,True,False,False,False,False,False,False,False,True,False,12.206077645517674
0.0,25.0,16.0,5.0,11,23,14.0,2021.0,1.0,1,1,1,1,0,1,11.166954105006937,11.23829135089108,False,False,True,False,False,True,False,False,False,False,False,10.819798284210286
2.0,48.0,31.0,17.0,20,33,10.0,2023.0,1.0,0,1,0,0,0,0,11.198511451391504,11.242836283018018,False,True,False,False,False,True,False,False,False,False,False,11.440365524765756
1.0,36.2,22.0,7.0,6,14,5.0,1974.0,1.0,0,0,0,0,0,1,12.087206620487938,11.472124696413772,False,False,True,False,False,False,False,True,False,False,False,11.23850177707664
2.0,43.0,14.0,17.0,4,8,10.0,2001.0,1.0,0,0,0,1,0,0,11.437853178390943,11.406692034241212,False,True,False,False,False,True,False,False,False,False,False,11.60824473564232
1.0,36.0,19.0,9.3,7,9,7.0,2001.0,1.0,0,1,1,1,1,1,11.176383188725563,11.178278253147528,False,False,False,False,True,True,False,False,False,False,False,10.757924157061597
3.0,78.0,55.0,10.0,3,5,12.0,1959.0,1.0,0,0,0,0,0,1,11.47568309006193,11.414695855772184,False,False,True,False,False,False,False,False,False,True,False,11.775297421715829
0.0,25.4,16.0,5.0,14,33,10.0,2023.0,1.0,1,1,1,0,0,0,11.18787040345202,11.16607108792699,False,False,True,False,False,True,False,False,False,False,False,11.002116507732016
1.0,38.1,18.0,9.0,5,20,13.0,2024.0,1.0,0,0,0,0,0,1,11.64171637165403,11.564136848746806,False,True,False,False,False,True,False,False,False,False,False,11.461642696843066
2.0,53.0,31.0,10.0,16,25,12.0,2023.0,1.0,0,1,1,0,0,1,11.710460023731514,11.566069304882834,False,True,False,False,False,True,False,False,False,False,False,11.652696102959752
2.0,60.0,45.0,10.0,10,23,14.0,2001.0,1.0,0,0,0,1,0,0,11.166954105006937,11.23829135089108,False,True,False,False,False,True,False,False,False,False,False,11.407576060361786
2.0,42.0,25.0,9.0,1,9,14.0,1965.0,1.0,0,0,0,0,0,1,11.49438253057822,11.414110844261707,False,False,True,False,False,True,False,False,False,False,False,11.156264806643742
1.0,34.0,19.0,6.0,3,9,15.0,1967.0,1.0,0,0,0,0,0,1,11.100682875805719,10.958596477675162,True,False,False,False,False,False,False,True,False,False,False,10.714439990727769
1.0,30.0,18.0,8.0,10,27,14.0,2013.0,1.0,0,0,0,0,0,1,11.03994227161258,11.019801226558073,False,False,True,False,False,False,False,False,False,True,False,10.691967639914864
1.0,30.0,15.0,7.0,4,5,3.0,1958.0,1.0,0,0,0,0,0,1,12.087206620487938,11.786964500750674,False,True,False,False,False,False,False,True,False,False,False,11.350418300109132
0.0,29.0,16.0,5.0,11,14,20.0,2021.0,1.0,1,1,1,1,0,1,10.818572799672967,10.85807058373303,True,False,False,False,False,True,False,False,False,False,False,10.55843949396453
2.0,44.0,29.0,10.0,8,14,7.0,1974.0,1.0,0,0,0,0,0,1,11.074961818907793,11.021780716696016,True,False,False,False,False,False,True,False,False,False,False,10.819798284210286
3.0,152.0,75.0,25.0,6,6,6.0,2004.0,2.0,0,0,0,1,0,1,11.869119250297855,11.936519926483458,False,True,False,False,False,True,False,False,False,False,False,13.384729180332174
1.0,40.0,14.0,14.0,18,50,6.0,2024.0,1.0,0,0,0,0,0,0,11.469696469768097,11.558643632722514,False,True,False,False,False,True,False,False,False,False,False,11.736077016252436
0.0,18.0,18.0,5.0,3,9,17.0,2021.0,1.0,1,0,1,1,0,0,11.326836157860535,11.414695855772184,False,True,False,False,False,True,False,False,False,False,False,11.141876276228
3.0,81.3,48.0,10.0,3,22,12.0,1992.0,1.0,0,0,0,0,0,1,11.207902638499602,11.20953879380791,False,False,True,False,False,False,False,False,False,False,True,11.495789479023491
2.0,50.0,31.0,10.0,13,15,6.0,2016.0,1.0,0,1,1,0,0,1,11.835878363954608,11.828500378324684,False,True,False,False,False,False,False,False,False,True,False,11.732069026983156
1.0,32.5,18.0,6.0,8,9,14.0,1970.0,1.0,0,0,0,0,0,1,11.055965005578622,11.021780716696016,False,False,True,False,False,True,False,False,False,False,False,11.082157933374816
2.0,49.0,20.0,18.0,4,24,17.0,2001.0,1.0,0,0,0,1,0,1,11.710460023731514,11.83430569362014,False,True,False,False,False,True,False,False,False,False,False,11.775297421715829
2.0,65.0,33.9,12.0,2,19,8.0,2002.0,1.0,0,0,0,0,0,1,11.445936602472566,11.48966261290911,False,False,True,False,False,True,False,False,False,False,False,11.350418300109132
1.0,31.0,19.8,7.0,3,9,14.0,1966.0,1.0,0,0,0,0,0,1,11.326515117500433,11.218989620592023,True,False,False,False,False,False,False,True,False,False,False,10.714439990727769
1.0,40.0,19.0,8.0,17,17,2.0,1984.0,1.0,0,0,0,0,0,1,11.43674566999424,11.430849983966748,True,False,False,False,False,False,False,False,False,False,True,10.915106645867503
2.0,51.2,32.0,9.0,16,17,6.0,1991.0,1.0,0,0,0,0,0,1,11.020486538906104,11.140033407357551,False,False,True,False,False,False,False,False,False,True,False,11.225256725762891
3.0,100.0,67.0,17.0,4,8,12.0,1940.0,1.0,0,0,0,0,0,1,12.171460066360403,11.918675774321798,True,False,False,False,False,True,False,False,False,False,False,12.301387370778713
0.0,23.2,9.5,4.0,14,18,11.0,2021.0,1.0,1,0,0,1,0,0,11.03994227161258,11.019801226558073,False,True,False,False,False,True,False,False,False,False,False,10.950824090522444
2.0,56.0,35.7,10.0,8,8,12.0,1958.0,1.0,0,0,0,0,0,1,12.171460066360403,11.900616187661408,False,False,True,False,False,False,False,True,False,False,False,11.695255355062796
2.0,53.0,28.5,4.0,11,13,18.0,2019.0,1.0,0,0,0,0,0,1,11.70126226841355,11.5217913811505,False,False,True,False,False,False,False,False,False,True,False,11.750374207389497
1.0,48.5,19.0,22.0,21,23,2.0,2021.0,1.0,0,1,0,0,0,1,11.10956390659661,11.074538131765559,False,False,True,False,False,False,False,False,False,True,False,11.19822841866684
2.0,59.0,23.6,26.0,11,11,18.0,2021.0,1.0,0,0,0,0,0,1,11.47568309006193,11.558643632722514,False,False,True,False,False,False,False,False,False,False,True,11.60824473564232
1.0,43.0,16.0,12.0,9,16,13.0,2014.0,1.0,0,0,0,0,0,0,11.03994227161258,11.019801226558073,True,False,False,False,False,False,False,True,False,False,False,10.778977123006351
3.0,60.0,36.0,7.0,2,12,8.0,1971.0,1.0,0,0,0,0,0,1,11.445936602472566,11.430849983966748,False,False,True,False,False,False,False,False,False,False,True,11.60824473564232
0.0,20.0,16.0,5.0,7,25,11.0,2021.0,1.0,1,1,1,0,0,0,11.445936602472566,11.25532004178641,True,False,False,False,False,False,False,False,False,False,True,10.714439990727769
2.0,80.0,41.0,15.0,4,19,10.0,2008.0,1.0,0,0,0,0,1,1,11.055965005578622,11.021780716696016,False,False,True,False,False,True,False,False,False,False,False,11.338583982516496
1.0,33.0,25.0,5.0,9,9,10.0,1980.0,1.0,0,0,0,0,0,1,11.079810565441202,11.227696671205077,True,False,False,False,False,False,False,False,False,False,True,10.819798284210286
1.0,28.0,17.0,6.0,7,7,12.0,2001.0,1.0,0,0,0,0,0,0,10.944512679091805,10.922856385193022,False,False,True,False,False,False,False,False,False,False,True,10.778977123006351
1.0,45.0,16.0,12.0,7,25,10.0,2001.0,1.0,0,0,0,1,0,0,11.079707015850346,11.023245873929426,False,True,False,False,False,True,False,False,False,False,False,10.757924157061597
2.0,60.0,31.0,10.0,14,24,4.0,2001.0,1.0,0,1,1,1,1,1,11.437853178390943,11.406692034241212,False,False,False,False,True,True,False,False,False,False,False,11.407576060361786
1.0,41.0,12.0,20.0,16,33,11.0,2019.0,1.0,0,0,0,0,0,0,10.944512679091805,11.0625332807281,False,False,True,False,False,False,False,False,False,True,False,11.127277689932466
3.0,51.0,30.0,11.0,4,25,11.0,2021.0,1.0,0,0,0,0,0,1,11.445936602472566,11.21471466944883,False,False,True,False,False,False,False,False,False,True,False,11.251573687764475
3.0,154.4,48.0,12.0,8,13,8.0,2004.0,1.0,0,1,1,1,1,1,12.20450686869118,12.114753833953676,False,False,False,False,True,True,False,False,False,False,False,13.235693848424024
2.0,56.0,32.0,14.0,4,12,17.0,2023.0,1.0,0,0,0,0,0,1,10.903031765945551,10.912290184190987,True,False,False,False,False,True,False,False,False,False,False,10.915106645867503
2.0,57.1,32.9,10.0,2,22,11.0,1985.0,1.0,0,0,1,0,0,0,11.188654913004468,11.191748634412626,True,False,False,False,False,True,False,False,False,False,False,11.002116507732016
1.0,41.4,19.0,9.3,5,32,8.0,2001.0,1.0,0,1,1,1,1,1,11.198511451391504,11.242836283018018,False,False,False,False,True,True,False,False,False,False,False,11.156264806643742
1.0,49.4,33.3,6.1,8,14,5.0,2001.0,1.0,0,0,0,1,0,1,11.917776620328693,11.96989122641497,False,False,True,False,False,True,False,False,False,False,False,11.849404844423074
1.0,41.0,19.0,10.0,19,33,12.0,2021.0,1.0,0,0,0,0,0,1,11.187465063446966,11.21068180435679,True,False,False,False,False,False,False,False,False,True,False,10.933124826700707
1.0,31.4,20.0,7.0,5,12,6.0,1971.0,1.0,0,0,0,0,0,0,11.088841488533134,11.102744325539764,True,False,False,False,False,False,False,False,False,False,True,10.985309671896765
3.0,72.0,47.0,20.0,26,33,9.0,2023.0,1.0,0,0,0,0,0,1,11.710460023731514,11.83430569362014,False,True,False,False,False,True,False,False,False,False,False,12.429220196836384
2.0,56.0,32.0,9.0,5,7,1.0,1952.0,1.0,0,0,0,0,0,1,11.562072173298628,11.41378043252688,True,False,False,False,False,False,False,True,False,False,False,11.31448672129398
3.0,80.0,45.0,12.0,2,8,4.0,2004.0,1.0,0,0,0,1,1,1,11.824944902874211,11.766956418713223,False,False,True,False,False,True,False,False,False,False,False,11.775297421715829
2.0,44.3,28.2,10.0,2,5,15.0,1962.0,1.0,0,0,1,0,0,0,11.176383188725563,11.178278253147528,False,False,False,True,False,False,False,True,False,False,False,10.757924157061597
